Date,Bond Code,ISIN Code,Ticker,ISSUER,ISSUER_INDUSTRY,PAYMENT_RANK,Maturity,DAYS_TO_NEXT_COUPON,NXT_CPN_DT,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
2028/03/31,FRS126,ZAG000125188,ZAG000125188 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Mar-28,136,2023/09/30,2.6,R210,113,4.83,213.9885,213.29933,0.68917,5.125,4.7,-0.02,4.5904518,4.482206526,-9.59140646,959.1406462,23.1085845,,Rate,30-Aug-22,29-Aug-22,2.35976893,45.49515978,107.3580645,Inflation Linked Methodology,
2038/01/31,FRS127,ZAG000125394,ZAG000125394 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Jan-38,75,2023/07/31,2.25,I2038,165,6.3,106.70656,105.64772,1.05884,6.52,6.07,0.03,11.7503063,11.39147481,-12.15544927,1215.544927,156.4128673,,Rate,25-Jun-20,04-May-23,1.717661163,62.50246954,107.3580645,Inflation Linked Methodology,
2028/03/31,FRS129,ZAG000125865,ZAG000125865 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Mar-28,136,2023/09/30,2.6,R210,134,5.04,211.98515,211.29598,0.68917,5.335,4.91,-0.02,4.5886617,4.475869829,-9.48817999,948.8179994,23.049954,,Rate,06-May-22,04-May-23,2.35976893,45.49515978,107.3580645,Inflation Linked Methodology,
2028/03/31,FRS131,ZAG000126186,ZAG000126186 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Mar-28,136,2023/09/30,2.6,R210,140,5.1,211.41675,210.72758,0.68917,5.395,4.97,-0.02,4.5881486,4.474060062,-9.45891245,945.8912449,23.0332273,,Rate,07-Jul-22,04-May-23,2.35976893,45.49515978,107.3580645,Inflation Linked Methodology,
2033/12/07,FRS132,ZAG000126194,ZAG000126194 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,07-Dec-33,21,2023/06/07,3.45,R202,154,6.14,221.48723,217.46961,4.01762,6.33,5.93,0.03,8.5438849,8.289400324,-18.35996274,1835.996274,83.2567023,,Rate,03-Apr-23,04-May-23,2.742271471,39.14932043,107.3580645,Inflation Linked Methodology,
2038/01/31,FRS134,ZAG000126574,ZAG000126574 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Jan-38,75,2023/07/31,2.25,I2038,160,6.25,107.31641,106.25757,1.05884,6.47,6.02,0.03,11.7611872,11.40478761,-12.23920858,1223.920858,156.6732152,,Rate,20-Feb-23,13-Dec-20,1.717661163,62.50246954,107.3580645,Inflation Linked Methodology,
2038/01/31,FRS135,ZAG000126608,ZAG000126608 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Jan-38,75,2023/07/31,2.25,I2038,90,5.55,116.31034,115.2515,1.05884,5.77,5.32,0.03,11.9104767,11.58888509,-13.47907104,1347.907104,160.2954807,,Price,24-Feb-22,22-Dec-19,1.717661163,62.50246954,107.3580645,Inflation Linked Methodology,
2038/01/31,FRS136,ZAG000126780,ZAG000126780 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Jan-38,75,2023/07/31,2.25,I2038,69,5.34,119.18248,118.12364,1.05884,5.85,5.29,-0.01,11.9541518,11.64327635,-13.87674539,1387.674539,161.3737161,,Rate,06-Apr-23,07-Mar-23,1.717661163,62.50246954,107.3580645,Inflation Linked Methodology,
2028/03/31,FRS137,ZAG000127549,ZAG000127549 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Mar-28,136,2023/09/30,2.6,R210,121,4.91,213.22275,212.53358,0.68917,5.205,4.78,-0.02,4.589771,4.479792084,-9.55193661,955.1936609,23.086233,,Rate,30-Jun-15,02-Dec-15,2.35976893,45.49515978,107.3580645,Inflation Linked Methodology,
2033/12/07,FRS138,ZAG000127556,ZAG000127556 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,07-Dec-33,21,2023/06/07,3.45,R202,131,5.91,225.7592,221.74158,4.01762,6.1,5.7,0.03,8.5687146,8.322776592,-18.78943383,1878.943383,83.7488471,,Rate,30-Jun-15,02-Dec-15,2.742271471,39.14932043,107.3580645,Inflation Linked Methodology,
2028/03/31,FRS142,ZAG000130782,ZAG000130782 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Mar-28,136,2023/09/30,2.6,R210,134,5.04,211.98515,211.29598,0.68917,5.335,4.91,-0.02,4.5886617,4.475869829,-9.48817999,948.8179994,23.049954,,Rate,23-Oct-15,04-May-23,2.35976893,45.49515978,107.3580645,Inflation Linked Methodology,
2028/03/31,FRS143,ZAG000130790,ZAG000130790 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Mar-28,136,2023/09/30,2.6,R210,134,5.04,211.98515,211.29598,0.68917,5.335,4.91,-0.02,4.5886617,4.475869829,-9.48817999,948.8179994,23.049954,,Rate,04-Jan-19,04-May-23,2.35976893,45.49515978,107.3580645,Inflation Linked Methodology,
2028/03/31,FRS145,ZAG000134263,ZAG000134263 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Mar-28,136,2023/09/30,2.6,R210,74.1,4.441,217.75724,217.06807,0.68917,4.736,4.311,-0.02,4.5937432,4.493954944,-9.7859126,978.5912599,23.2175514,,Rate,21-Jul-21,20-Jul-21,2.35976893,45.49515978,107.3580645,Inflation Linked Methodology,
2025/01/31,FRS146,ZAG000134636,ZAG000134636 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Jan-25,75,2023/07/31,2,I2025,145,4.77,164.92544,163.98425,0.94119,4.92,4.57,0,1.6933177,1.653872871,-2.72765702,272.765702,3.5761512,,Rate,10-Nov-16,04-May-23,1.717661163,62.50246954,107.3580645,Inflation Linked Methodology,
2028/03/31,FRS149,ZAG000136573,ZAG000136573 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Mar-28,136,2023/09/30,2.6,R210,169,5.39,208.69402,208.00485,0.68917,5.685,5.26,-0.02,4.5856576,4.465317307,-9.31885072,931.8850717,22.9525376,,Rate,16-Feb-18,04-May-23,2.35976893,45.49515978,107.3580645,Inflation Linked Methodology,
2028/03/31,FRS150,ZAG000136615,ZAG000136615 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Mar-28,136,2023/09/30,2.6,R210,173,5.43,208.32165,207.63248,0.68917,5.725,5.3,-0.02,4.5853126,4.464111985,-9.29971222,929.9712218,22.9414282,,Rate,18-May-16,04-May-23,2.35976893,45.49515978,107.3580645,Inflation Linked Methodology,
2025/01/31,FRS151,ZAG000136987,ZAG000136987 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Jan-25,75,2023/07/31,2,I2025,142,4.74,165.00729,164.0661,0.94119,4.89,4.54,0,1.6933279,1.654125164,-2.72942712,272.9427119,3.5772251,,Rate,27-May-16,04-May-23,1.717661163,62.50246954,107.3580645,Inflation Linked Methodology,
2028/03/31,FRS152,ZAG000136995,ZAG000136995 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Mar-28,136,2023/09/30,2.6,R210,120.5,4.905,213.27051,212.58134,0.68917,5.2,4.775,-0.02,4.5898136,4.47994297,-9.55439821,955.4398214,23.0876294,,Rate,18-Jun-21,30-Jun-20,2.35976893,45.49515978,107.3580645,Inflation Linked Methodology,
2028/03/31,FRS153,ZAG000137670,ZAG000137670 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Mar-28,136,2023/09/30,2.6,R210,174,5.44,208.22868,207.53951,0.68917,5.735,5.31,-0.02,4.5852263,4.463810676,-9.29493438,929.4934377,22.9386516,,Price,01-Jul-20,04-May-23,2.35976893,45.49515978,107.3580645,Inflation Linked Methodology,
2024/10/16,FRS172,ZAG000147455,ZAG000147455 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,16-Oct-24,61,2023/07/17,9.86,JIBAR,218,,100.6699867,100.0022607,0.667726027,100,100,0,,0,,,,,Price,07-Feb-23,06-May-23,,,,Price Traded Methodology,
2023/09/18,FRS180,ZAG000154147,ZAG000154147 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,18-Sep-23,33,2023/06/19,9.483,JIBAR,183.5,,101.3496251,99.99862238,1.35100274,100,100,0,,0,,,,,Price,25-Apr-23,22-Sep-22,,,,Price Traded Methodology,
2025/09/27,FRS182,ZAG000154386,ZAG000154386 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,27-Sep-25,41,2023/06/27,9.958,JIBAR,240,,101.1785097,99.95081103,1.22769863,100,100,0,,0,,,,,Price,07-Feb-23,06-May-23,,,,Price Traded Methodology,
2024/08/05,FRS197,ZAG000161373,ZAG000161373 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,05-Aug-24,82,2023/08/07,9.225,JIBAR,125,,100.1481484,99.99650459,0.151643836,100,100,0,,0,,,,,Price,09-Jul-21,06-May-23,,,,Price Traded Methodology,
2025/08/05,FRS199,ZAG000161381,ZAG000161381 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,05-Aug-25,82,2023/08/07,9.272,JIBAR,200,,100.1601011,99.99612847,0.163972603,100,100,0,,0,,,,,Price,25-Apr-23,06-May-23,,,,Price Traded Methodology,
2025/08/12,FRS200,ZAG000161571,ZAG000161571 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,12-Aug-25,89,2023/08/14,9.237,JIBAR,200,,99.97366646,99.99955687,-0.025890411,100,100,0,,0,,,,,Price,25-Apr-23,06-May-23,,,,Price Traded Methodology,
2025/08/26,FRS201,ZAG000162025,ZAG000162025 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,26-Aug-25,9,2023/05/26,9.105,JIBAR,192,,101.8585175,99.98451753,1.874,100,100,0,,0,,,,,Price,13-Mar-23,06-May-23,,,,Price Traded Methodology,
2025/10/14,FRS206,ZAG000163304,ZAG000163304 Corp,FIRSTRAND BANK LTD,BANK,Unsecured,14-Oct-25,58,2023/07/14,8.913,JIBAR,193,,100.7314176,99.99997651,0.731441096,100,100,0,,0,,,,,Price,25-Apr-23,06-May-23,,,,Price Traded Methodology,
2024/11/18,FRS209,ZAG000164344,ZAG000164344 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,18-Nov-24,1,2023/05/18,8.88,JIBAR,166,,101.9903711,99.99365875,1.996712329,100,100,0,,0,,,,,Price,14-Nov-19,06-May-23,,,,Price Traded Methodology,
2024/12/20,FRS220,ZAG000168717,ZAG000168717 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,20-Dec-24,34,2023/06/20,8.733,JIBAR,120,,101.6292446,100.5286474,1.10059725,100,100,0,,0,,,,,Price,14-Sep-20,06-Feb-23,,,,Issuer Valuated,
2027/12/21,FRS225,ZAG000169517,ZAG000169517 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,21-Dec-27,35,2023/06/21,9.525,JIBAR,200,,101.2600226,99.95522808,1.304794521,100,100,0,,0,,,,,Price,13-Jul-20,06-May-23,,,,Price Traded Methodology,
2027/08/14,FRS230,ZAG000170168,ZAG000170168 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,14-Aug-27,89,2023/08/14,8.789,JIBAR,226,,99.89226563,99.99867659,-0.106410959,100,100,0,,0,,,,,Price,07-Feb-23,06-May-23,,,,Price Traded Methodology,
2023/12/09,FRS243,ZAG000173220,ZAG000173220 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,09-Dec-23,23,2023/06/09,13.005,JIBAR,552.2,,102.2044605,99.95976183,2.24469863,100,100,0,,0,,,,,Price,08-Dec-20,06-May-23,,,,Price Traded Methodology,
2024/01/19,FRS246,ZAG000173550,ZAG000173550 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,19-Jan-24,63,2023/07/19,13.417,JIBAR,545.9,,100.8027498,99.99405393,0.80869589,100,100,0,,0,,,,,Price,18-Jan-21,06-May-23,,,,Price Traded Methodology,
2024/03/02,FRS255,ZAG000174491,ZAG000174491 Corp,FIRSTRAND BANK LTD,BANK,Unsecured,02-Mar-24,16,2023/06/02,6.08,JIBAR,136,,101.668827,99.97597764,1.692849315,100,100,0,,0,,,,,Price,13-Mar-23,06-May-23,,,,Price Traded Methodology,
2024/03/25,FRS260,ZAG000175134,ZAG000175134 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,25-Mar-24,40,2023/06/26,12.508,JIBAR,495,,101.4908731,99.94879092,1.542082192,100,100,0,,0,,,,,Price,23-Mar-21,06-May-23,,,,Price Traded Methodology,
2031/02/28,FRS261,ZAG000175191,ZAG000175191 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,28-Feb-31,14,2023/05/31,10.874,JIBAR,342.4,,102.1206653,99.97565706,2.145008219,100,100,0,,0,,,,,Price,29-Mar-21,06-May-23,,,,Price Traded Methodology,
2032/03/31,FRS266,ZAG000177304,ZAG000177304 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Mar-32,44,2023/06/30,9.951,JIBAR,288,,101.2178279,100.0004088,1.217419178,100,100,0,,0,,,,,Price,15-Jun-21,06-May-23,,,,Price Traded Methodology,
2032/03/31,FRS268,ZAG000177395,ZAG000177395 Corp,FIRSTRAND BANK L,BANK,Sr Unsecured,31-Mar-31,44,2023/06/30,9.982,JIBAR,293,,101.2234324,100.0003968,1.223035616,100,100,0,,0,,,,,Price,18-Jun-21,06-May-23,,,,Price Traded Methodology,
2032/03/31,FRS273,ZAG000178260,ZAG000178260 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Mar-32,44,2023/06/30,10.142,JIBAR,289,,101.2189334,100.000391,1.218542466,100,100,0,,0,,,,,Price,23-Jul-21,06-May-23,,,,Price Traded Methodology,
2024/09/30,FRS278,ZAG000179896,ZAG000179896 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,30-Sep-24,44,2023/06/30,12.588,JIBAR,463,,101.4112355,99.99724094,1.413994521,100,100,0,,0,,,,,Price,02-Feb-23,06-May-23,,,,Price Traded Methodology,
2024/09/21,FRS279,ZAG000179953,ZAG000179953 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,21-Sep-24,35,2023/06/21,11.81,JIBAR,428.5,,101.5686849,99.9508767,1.617808219,100,100,0,,0,,,,,Price,17-Sep-21,06-May-23,,,,Price Traded Methodology,
2024/09/30,FRS282,ZAG000180795,ZAG000180795 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,30-Sep-24,44,2023/06/30,11.258,JIBAR,330,,101.2643751,99.99977783,1.26459726,100,100,0,,0,,,,,Price,29-Nov-22,06-May-23,,,,Price Traded Methodology,
2031/02/28,FRS284,ZAG000180951,ZAG000180951 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,28-Feb-31,106,2023/08/31,9.51,R2 032,-37.5,10.47,96.79735,94.9214,1.87595,10.515,9.77,0.01,5.514869,5.240527394,-5.07269161,507.2691612,36.5598445,,Price,22-Oct-21,25-Oct-21,,,,Illiquid Methodology,
2031/02/28,FRS285,ZAG000180969,ZAG000180969 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,28-Feb-31,106,2023/08/31,9.51,R2 032,-37.5,10.47,96.79735,94.9214,1.87595,10.515,9.77,0.01,5.514869,5.240527394,-5.07269161,507.2691612,36.5598445,,Price,22-Oct-21,25-Oct-21,,,,Illiquid Methodology,
2026/10/25,FRS286,ZAG000180944,ZAG000180944 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,25-Oct-26,69,2023/07/25,8.7,JIBAR,185,,100.4274449,99.99750518,0.429939726,100,100,0,,0,,,,,Price,11-Nov-21,06-May-23,,,,Price Traded Methodology,
2030/01/31,FRS289,ZAG000182155,ZAG000182155 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Jan-30,75,2023/07/31,9.409,R2 030,140.9,11.554,92.72503,90.14722,2.57781,11.644,10.874,0,4.897943,4.630442383,-4.2935791,429.3579095,28.427427,,Price,01-Dec-21,02-Dec-21,,,,Illiquid Methodology,
2030/01/31,FRS295,ZAG000184425,ZAG000184425 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Jan-30,76,2023/08/01,9.45,R2 030,-64,9.505,102.31463,99.72559,2.58904,9.515,9.44,0,4.9965666,4.769878107,-4.88028327,488.0283275,29.7423903,,Price,11-Mar-22,04-May-23,,,,Illiquid Methodology,
2030/01/31,FRS297,ZAG000185125,ZAG000185125 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Jan-30,75,2023/07/31,9.362,R2 030,-72.8,9.417,102.29008,99.72515,2.56493,9.427,9.352,0,5.0093572,4.784097968,-4.89365768,489.365768,29.8720245,,Price,14-Oct-22,04-May-23,,,,Illiquid Methodology,
2027/05/13,FRS300,ZAG000185885,ZAG000185885 Corp,FIRSTRAND BANK LTD,BANK,Unsecured,13-May-27,89,2023/08/14,8.92,JIBAR,1637,,100,100,0,0,0,0,,0,,,,,Price,12-May-22,13-May-22,,,,Issuer Valuated,
2027/05/16,FRS301,ZAG000185893,ZAG000185893 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,16-May-27,91,2023/08/16,9.45,JIBAR,200,,102.1701521,99.99535753,2.174794521,100,100,0,,0,,,,,Price,13-May-22,06-May-23,,,,Price Traded Methodology,
2030/01/31,FRS303,ZAG000186172,ZAG000186172 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Jan-30,75,2023/07/31,9.7,R2 030,-39,9.755,102.38434,99.72681,2.65753,9.765,9.69,0,4.960508,4.729811484,-4.84258637,484.2586369,29.3777956,,Price,19-May-22,04-May-23,,,,Illiquid Methodology,
2030/01/31,FRS304,ZAG000186644,ZAG000186644 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Jan-30,75,2023/07/31,9.5345,R2 030,-55.55,9.589,102.34063,99.72844,2.61219,9.599,9.524,0,4.9843576,4.756316024,-4.86764403,486.7644028,29.6188821,,Price,06-Jun-22,04-May-23,,,,Illiquid Methodology,
2023/07/06,FRS305,ZAG000186792,ZAG000186792 Corp,FIRSTRAND BANK LTD,BANK,Unsecured,06-Jul-23,50,2023/07/06,9.958,JIBAR,200,,100.9563113,100.0014346,0.954876712,100,100,0,,0,,,,,Price,10-Jun-22,05-Jul-22,,,,Price Traded Methodology,
2030/01/31,FRS306,ZAG000187287,ZAG000187287 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,30-Apr-26,75,2023/07/31,10.669,JIBAR,300,,100.3835149,99.99322998,0.390284932,100,100,0,,0,,,,,Price,17-Oct-22,06-May-23,,,,Price Traded Methodology,
2023/09/21,FRS310,ZAG000190158,ZAG000190158 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,21-Sep-23,127,2023/09/21,10.59,R186,90,9.64,101.72186,100.24216,1.4797,9.75,8.86,0,0.3689856,0.352018362,-0.35807962,35.80796235,0.2478339,,Price,28-Nov-22,04-May-23,,,,Illiquid Methodology,
2023/09/21,FRS311,ZAG000190166,ZAG000190166 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,21-Sep-23,35,2023/06/21,10.275,JIBAR,275,,101.3617606,99.95422634,1.407534247,100,100,0,,0,,,,,Price,20-Sep-22,06-May-23,,,,Price Traded Methodology,
2025/10/27,FRS313,ZAG000191362,ZAG000191362 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,27-Apr-24,71,2023/07/27,8.883,JIBAR,92.5,,100.3146239,99.99824308,0.316380822,100,100,0,,0,,,,,Price,05-Apr-23,06-May-23,,,,Price Traded Methodology,
2024/11/17,FRS318,ZAG000195512,ZAG000195512 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,17-May-23,184,2023/11/17,4.18,R186,-439,4.35,100.3405236,99.99696198,0.343561644,4.455,4.18,0.04,0.0167839,0.01642661,,1.64825465,0.0005397,,Price,17-Apr-23,04-May-23,,,,Price Traded Methodology,
2023/12/07,FRS36,ZAG000077397,ZAG000077397 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,07-Dec-23,21,2023/06/07,5.5,R197,61,3.01,335.98686,328.42286,7.564,4.51,2.958,-0.32,0.5609517,0.552634538,-1.8567794,185.6779402,0.583873,,Price,05-Oct-21,07-Dec-14,3.238540589,33.15013709,107.3580645,Inflation Linked Methodology,
2023/12/07,FRS37,ZAG000077793,ZAG000077793 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,07-Dec-23,21,2023/06/07,5.5,R197,-1,2.39,337.14186,329.57786,7.564,3.89,2.338,-0.37,0.560991,0.554366332,-1.86900086,186.9000856,0.5874998,,Rate,06-Mar-23,28-Sep-22,3.238540589,33.15013709,107.3580645,Inflation Linked Methodology,
2023/12/07,FRS43,ZAG000078643,ZAG000078643 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,07-Dec-23,21,2023/06/07,5.5,R197,35,2.75,336.47028,328.90628,7.564,4.25,2.698,-0.34,0.5609682,0.553359484,-1.86189021,186.1890213,0.5853899,,Price,24-Nov-22,15-Sep-20,3.238540589,33.15013709,107.3580645,Inflation Linked Methodology,
2026/11/04,FRS62,ZAG000090614,ZAG000090614 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,04-Nov-26,79,2023/08/04,9.775,JIBAR,180,,100.1854976,99.99803184,0.187465753,100,100,0,,0,,,,,Price,04-Nov-11,06-May-23,,,,Price Traded Methodology,
2042/01/26,FRS64,ZAG000092529,ZAG000092529 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,26-Jan-42,70,2023/07/26,2,I2038,60,5.25,109.76123,108.74512,1.01611,5.47,5.02,0.03,14.5066765,14.13561656,-15.51542655,1551.542655,243.570267,,Rate,25-Jan-12,22-Jul-13,1.766109445,60.78788876,107.3580645,Inflation Linked Methodology,
2042/10/30,FRS81,ZAG000100892,ZAG000100892 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,30-Oct-42,166,2023/10/30,2.25,R202,32,4.92,113.71239,113.59707,0.11532,5.11,4.71,0.03,14.848836,14.49232477,-16.47956967,1647.956967,257.3556337,,Rate,24-Apr-23,04-May-23,1.700663917,63.12714902,107.3580645,Inflation Linked Methodology,
2025/01/31,FRS85,ZAG000104985,ZAG000104985 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Jan-25,75,2023/07/31,2,I2025,57,3.89,167.34879,166.4076,0.94119,4.04,3.69,-0.01,1.6936158,1.661303416,-2.78017115,278.0171145,3.6078488,,Price,06-May-21,17-Feb-20,1.717661163,62.50246954,107.3580645,Inflation Linked Methodology,
2025/01/31,FRS87,ZAG000105420,ZAG000105420 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Jan-25,75,2023/07/31,2,I2025,85,4.17,166.57272,165.63153,0.94119,4.32,3.97,0,1.6935211,1.658932404,-2.76332853,276.3328525,3.5977189,,Price,09-Jun-20,08-Jun-20,1.717661163,62.50246954,107.3580645,Inflation Linked Methodology,
2023/12/07,FRS90,ZAG000106410,ZAG000106410 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,07-Dec-23,21,2023/06/07,5.5,R197,141,3.81,334.50769,326.94369,7.564,5.31,3.758,-0.27,0.560901,0.550415543,-1.84118228,184.1182279,0.5792422,,Price,19-Jul-17,28-Feb-17,3.238540589,33.15013709,107.3580645,Inflation Linked Methodology,
2024/12/10,FRX24,ZAG000073693,ZAG000073693 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,10-Dec-24,24,2023/06/10,10.75,R186,18,8.92,107.11898,102.64227,4.47671,9.03,7.9,0.03,1.4371715,1.375810357,-1.473754,147.3754001,2.6889447,,Rate,24-Mar-23,05-Mar-23,,,,Illiquid Methodology,
2025/07/26,FRX25,ZAG000152828,ZAG000152828 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,26-Jul-25,70,2023/07/26,9.75,R186,25,8.99,104.29502,101.49023,2.80479,9.1,8.08,0.01,1.9901671,1.904557229,-1.98635845,198.6358453,4.8006971,,Rate,02-Mar-23,05-Mar-23,,,,Illiquid Methodology,
2027/03/07,FRX27,ZAG000142506,ZAG000142506 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,07-Mar-27,113,2023/09/07,10.19,R186,83,9.57,103.71964,101.90498,1.81466,9.68,8.36,0.05,3.213713,3.066958969,-3.18103876,318.1038756,11.957293,,Rate,19-Apr-23,19-Apr-23,,,,Illiquid Methodology,
2028/07/26,FRX28,ZAG000152836,ZAG000152836 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,26-Jul-28,70,2023/07/26,10.12,R186,104,9.78,104.26844,101.35721,2.91123,9.93,9.14,-0.02,4.068845,3.879154379,-4.04473381,404.473381,19.4870012,,Rate,23-Mar-23,19-Mar-23,,,,Illiquid Methodology,
2030/01/31,FRX30,ZAG000124264,ZAG000124264 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Jan-30,75,2023/07/31,9.75,R2 030,20,10.345,99.83053,97.1593,2.67123,10.6,9.62,0,4.9262868,4.684006547,-4.67606859,467.6068593,28.9486446,,Rate,05-May-23,04-May-23,,,,Illiquid Methodology,
2032/03/31,FRX32,ZAG000142514,ZAG000142514 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,31-Mar-32,136,2023/09/30,10.52,R2 032,-8,10.765,99.77495,98.59325,1.1817,10.81,10.025,0.01,5.8945049,5.593438071,-5.58085024,558.0850236,42.7111401,,Rate,03-May-23,14-Feb-23,,,,Illiquid Methodology,
2045/04/14,FRX45,ZAG000076480,ZAG000076480 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,14-Apr-45,150,2023/10/14,8,R2 044,34,12.4,67.62877,67.03699,0.59178,12.42,11.485,0.04,8.410587,7.91957344,-5.35591033,535.5910327,108.8547301,,Rate,08-Mar-23,23-Jan-22,,,,Illiquid Methodology,
2024/06/21,GBL06,ZAG000172420,ZAG000172420 Corp,GRINDROD BANK LTD,INDUSTRIAL,Sr Unsecured,21-Jun-24,35,2023/06/21,10.025,JIBAR,228,,101.5566158,100.1833281,1.373287671,100,100,0,,0,,,,,Price,30-Mar-23,13-Apr-22,,,,Price Traded Methodology,
2029/06/12,GRL35,ZAG000160276,ZAG000160276 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,12-Jun-29,26,2023/06/12,4.15,I2029,47,4.455,120.86104,118.80176,2.05928,4.78,4.409,-0.04,5.3435365,5.227102825,-6.31753064,631.7530637,32.3827374,,Rate,28-Mar-23,22-Dec-19,1.207450114,88.91304348,107.3580645,Inflation Linked Methodology,
2024/02/21,GRT07,ZAG000112806,ZAG000112806 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,21-Feb-24,5,2023/05/22,9.35,JIBAR,101,,100.3790838,100.6608646,-0.281780822,100,100,0,,0,,,,,Price,05-May-23,25-Apr-23,,,,Price Traded Methodology,
2023/10/17,GRT17,ZAG000140039,ZAG000140039 Corp,GROWTHPOINT PROPERTIES L,FINANCIAL,Sr Unsecured,17-Oct-23,153,2023/10/17,10.15,R186,20.9,8.949,101.13252,100.46512,0.6674,9.059,8.499,0.04,0.4380322,0.419271832,-0.42402017,42.40201662,0.3515777,,Rate,23-Mar-23,22-Feb-23,,,,Illiquid Methodology,
